Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
1456,Victoria,Australia,-37.8136,144.9631,2020-03-22,296.0,0.0,82,59.4,53.8,63.9,25.9,1026.8,47.2,0.6376114233518055,0.15756493187595516,6.7,0.02,1
1457,Victoria,Australia,-37.8136,144.9631,2020-03-23,355.0,0.0,83,55.2,47.7,61.9,25.4,1026.3,45.7,0.7014743811475344,0.1757929024248164,3.6,0.0,0
1458,Victoria,Australia,-37.8136,144.9631,2020-03-24,411.0,0.0,84,59.6,47.3,63.0,22.2,1023.1,46.0,0.6048795373195948,0.149464083323728,5,0.0,0
1489,Western Australia,Australia,-31.9505,115.8605,2020-01-22,0.0,0.0,22,68.6,57.6,75.4,13.8,1016.7,56.0,0.6389216007840645,0.16356467104323702,7.6,0.0,0
1490,Western Australia,Australia,-31.9505,115.8605,2020-01-23,0.0,0.0,23,71.2,60.4,80.4,13.6,1016.5,58.8,0.6465713237228976,0.16903774402834001,5.9,0.0,0
1491,Western Australia,Australia,-31.9505,115.8605,2020-01-24,0.0,0.0,24,75.5,59.2,88.2,13.0,1015.8,57.3,0.5291117941877589,0.1442842279754287,5.6,0.0,0
1492,Western Australia,Australia,-31.9505,115.8605,2020-01-25,0.0,0.0,25,77.0,64.6,88.5,11.2,1014.1,61.5,0.5851369494201552,0.16222074961198174,5.6,0.0,0
1493,Western Australia,Australia,-31.9505,115.8605,2020-01-26,0.0,0.0,26,82.3,67.1,93.9,9.4,1012.3,59.5,0.45687494933471706,0.13509767322167632,6.1,0.0,0
1494,Western Australia,Australia,-31.9505,115.8605,2020-01-27,0.0,0.0,27,84.4,67.6,101.7,7.1,1010.0,57.9,0.402634911276645,0.12241054738951426,4.1,0.0,0
1495,Western Australia,Australia,-31.9505,115.8605,2020-01-28,0.0,0.0,28,78.4,66.6,93.4,6.1,1009.0,60.8,0.5445979040260969,0.1534417875760087,6.6,0.0,0
1496,Western Australia,Australia,-31.9505,115.8605,2020-01-29,0.0,0.0,29,72.2,65.7,79.5,5.1,1008.0,60.8,0.6713396159667603,0.17710693889370158,7.1,0.0,0
1497,Western Australia,Australia,-31.9505,115.8605,2020-01-30,0.0,0.0,30,66.1,55.2,75.0,7.7,1010.6,49.2,0.5420321006128855,0.1365137859536402,8.1,0.05,0
1498,Western Australia,Australia,-31.9505,115.8605,2020-01-31,0.0,0.0,31,66.3,55.2,74.5,13.4,1016.3,47.0,0.49542479484254454,0.12491910621823243,6.9,0.0,0
1499,Western Australia,Australia,-31.9505,115.8605,2020-02-01,0.0,0.0,32,70.2,58.3,77.4,16.2,1019.1,50.7,0.4972389696799651,0.12889311907666562,6.9,0.0,0
1500,Western Australia,Australia,-31.9505,115.8605,2020-02-02,0.0,0.0,33,79.7,62.6,93.4,13.5,1016.4,47.0,0.31388068597855145,0.08982652711290089,6.6,0.0,0
1501,Western Australia,Australia,-31.9505,115.8605,2020-02-03,0.0,0.0,34,86.2,64.8,100.2,9.8,1012.7,48.9,0.27254241544814983,0.08492604144525848,6.7,0.0,0
1502,Western Australia,Australia,-31.9505,115.8605,2020-02-04,0.0,0.0,35,92.0,71.8,107.2,6.1,1009.0,49.3,0.22982778992830052,0.07787687614232597,5.1,0.0,0
1503,Western Australia,Australia,-31.9505,115.8605,2020-02-05,0.0,0.0,36,79.9,70.2,93.6,6.3,1009.2,64.9,0.5992115200668385,0.17190268754245044,3.5,0.0,0
1504,Western Australia,Australia,-31.9505,115.8605,2020-02-06,0.0,0.0,37,75.7,70.2,85.6,6.5,1009.4,65.3,0.69925510437365,0.19109198554895876,4.1,0.0,0
1505,Western Australia,Australia,-31.9505,115.8605,2020-02-07,0.0,0.0,38,74.7,68.2,82.9,6.3,1009.2,63.7,0.6836197137662076,0.18484761614938472,5.3,0.0,0
1506,Western Australia,Australia,-31.9505,115.8605,2020-02-08,0.0,0.0,39,71.2,59.5,80.6,7.8,1010.7,59.2,0.655956714873426,0.17149143365035116,8.2,0.0,0
1507,Western Australia,Australia,-31.9505,115.8605,2020-02-09,0.0,0.0,40,69.2,59.4,77.4,9.8,1012.7,48.5,0.4739874215425804,0.12188962538828216,8.4,0.0,0
1508,Western Australia,Australia,-31.9505,115.8605,2020-02-10,0.0,0.0,41,77.6,59.5,90.1,8.1,1010.9,45.3,0.3155624362627914,0.08808581125667292,6.7,0.0,0
1509,Western Australia,Australia,-31.9505,115.8605,2020-02-11,0.0,0.0,42,79.3,63.7,93.2,8.8,1011.7,57.5,0.46931633546572404,0.133658594769783,6.3,0.0,0
1510,Western Australia,Australia,-31.9505,115.8605,2020-02-12,0.0,0.0,43,79.3,67.1,92.3,8.8,1011.7,62.2,0.5555882035647735,0.15822832692462116,5.1,0.0,0
1511,Western Australia,Australia,-31.9505,115.8605,2020-02-13,0.0,0.0,44,83.2,70.9,93.6,7.6,1010.5,61.1,0.46977522926610216,0.1405557366580332,7,0.0,0
1512,Western Australia,Australia,-31.9505,115.8605,2020-02-14,0.0,0.0,45,84.0,72.1,103.6,4.9,1007.8,63.2,0.49315235428074744,0.1491266233555536,5.2,0.0,0
1513,Western Australia,Australia,-31.9505,115.8605,2020-02-15,0.0,0.0,46,71.7,64.4,76.8,8.8,1011.7,62.6,0.728155951386341,0.19121749605945174,6.8,0.0,0
1514,Western Australia,Australia,-31.9505,115.8605,2020-02-16,0.0,0.0,47,71.0,64.4,78.1,13.5,1016.4,56.8,0.6055486325951853,0.15803650607396025,7.7,0.0,0
1515,Western Australia,Australia,-31.9505,115.8605,2020-02-17,0.0,0.0,48,75.7,63.0,87.8,15.3,1018.2,51.7,0.4279195799365711,0.11694158780378458,6.4,0.0,0
1516,Western Australia,Australia,-31.9505,115.8605,2020-02-18,0.0,0.0,49,81.3,62.4,90.5,10.9,1013.8,50.1,0.3345291625007069,0.09766063189746386,5.8,0.0,0
1517,Western Australia,Australia,-31.9505,115.8605,2020-02-19,0.0,0.0,50,85.4,67.8,95.9,8.7,1011.6,53.7,0.3343578223901623,0.10304424726521821,5.7,0.0,0
1518,Western Australia,Australia,-31.9505,115.8605,2020-02-20,0.0,0.0,51,85.5,73.6,98.4,10.4,1013.3,49.0,0.2798395494050533,0.08636092912036968,6.4,0.0,0
1519,Western Australia,Australia,-31.9505,115.8605,2020-02-21,0.0,0.0,52,80.3,69.3,87.6,10.7,1013.6,52.9,0.38367235983693804,0.11061242379759806,4.2,0.0,1
1520,Western Australia,Australia,-31.9505,115.8605,2020-02-22,0.0,0.0,53,74.4,67.5,80.6,8.8,1011.7,64.0,0.6979538337931832,0.18813878746262766,3.4,0.04,1
1521,Western Australia,Australia,-31.9505,115.8605,2020-02-23,0.0,0.0,54,80.3,67.3,91.0,8.2,1011.1,60.9,0.5131260192017562,0.1479338066511788,6.9,0.0,0
1522,Western Australia,Australia,-31.9505,115.8605,2020-02-24,0.0,0.0,55,78.5,69.8,87.8,8.7,1011.6,63.3,0.5932848923328411,0.16735683698504908,6.8,0.0,1
1523,Western Australia,Australia,-31.9505,115.8605,2020-02-25,0.0,0.0,56,78.7,70.0,90.5,9.4,1012.3,64.2,0.6083914127491263,0.17202538157406305,7.4,0.04,1
1524,Western Australia,Australia,-31.9505,115.8605,2020-02-26,0.0,0.0,57,76.4,70.0,83.5,9.9,1012.8,66.1,0.7024076503996511,0.19342959061225426,6.3,0.76,1
1525,Western Australia,Australia,-31.9505,115.8605,2020-02-27,0.0,0.0,58,75.8,71.1,79.3,6.1,1009.0,63.8,0.6610363055876008,0.18084328819087928,9,0.08,1
1526,Western Australia,Australia,-31.9505,115.8605,2020-02-28,0.0,0.0,59,76.5,70.2,86.5,4.4,1007.3,66.1,0.7000520622470192,0.19299491737492339,6.6,0.43,1
1527,Western Australia,Australia,-31.9505,115.8605,2020-02-29,2.0,0.0,60,73.7,68.5,79.9,6.4,1009.3,63.8,0.7096898328111398,0.1899505041429379,5.7,0.01,0
1528,Western Australia,Australia,-31.9505,115.8605,2020-03-01,2.0,1.0,61,71.5,60.8,81.9,13.4,1016.3,53.8,0.533389470195123,0.1398191585282316,8.8,0.0,0
1529,Western Australia,Australia,-31.9505,115.8605,2020-03-02,2.0,1.0,62,72.5,60.4,82.9,14.0,1017.0,46.6,0.3938880437028528,0.10420424762314927,5.9,0.0,0
1530,Western Australia,Australia,-31.9505,115.8605,2020-03-03,2.0,1.0,63,73.0,56.8,89.6,11.1,1014.0,51.9,0.47239376653432513,0.12557118693165364,3.5,0.01,0
1531,Western Australia,Australia,-31.9505,115.8605,2020-03-04,2.0,1.0,64,74.5,56.7,89.2,6.7,1009.6,51.1,0.4357888431261818,0.1175912868105036,3.6,0.0,0
1532,Western Australia,Australia,-31.9505,115.8605,2020-03-05,3.0,1.0,65,75.5,57.2,87.8,3.6,1006.5,58.8,0.5586104815322928,0.15232826588300988,4.6,0.0,0
1533,Western Australia,Australia,-31.9505,115.8605,2020-03-06,3.0,1.0,66,72.7,67.8,77.7,9.0,1011.9,61.9,0.6864027278484129,0.18193440006061587,6.3,0.0,0
1534,Western Australia,Australia,-31.9505,115.8605,2020-03-07,3.0,1.0,67,71.1,64.2,77.9,14.1,1017.1,62.6,0.7432838207029683,0.19415177988645108,4.8,0.0,0
1535,Western Australia,Australia,-31.9505,115.8605,2020-03-08,3.0,1.0,68,76.6,63.7,85.1,11.9,1014.8,61.5,0.5930414587958254,0.16367564422733585,5.7,0.0,0
1536,Western Australia,Australia,-31.9505,115.8605,2020-03-09,4.0,1.0,69,79.8,68.4,94.8,9.6,1012.6,55.5,0.42918428760514854,0.12297431437905118,5.2,0.0,0
1537,Western Australia,Australia,-31.9505,115.8605,2020-03-10,6.0,1.0,70,79.6,67.8,93.0,8.4,1011.3,53.5,0.40146505681533495,0.11475154239246442,5.3,0.0,0
1538,Western Australia,Australia,-31.9505,115.8605,2020-03-11,9.0,1.0,71,77.3,65.7,91.9,6.9,1009.8,58.5,0.5201671959513424,0.14470074965159554,5.4,0.0,0
1539,Western Australia,Australia,-31.9505,115.8605,2020-03-12,9.0,1.0,72,75.0,64.6,83.8,12.3,1015.2,57.8,0.5479570226916332,0.14863107307130755,6.9,0.0,0
1540,Western Australia,Australia,-31.9505,115.8605,2020-03-13,14.0,1.0,73,79.5,66.0,89.8,12.2,1015.1,54.9,0.4240629342675829,0.12106349631604822,6.9,0.0,0
1541,Western Australia,Australia,-31.9505,115.8605,2020-03-14,17.0,1.0,74,73.7,67.5,85.5,6.9,1009.8,63.6,0.7046904889950266,0.18861241553809904,4.4,0.0,1
1542,Western Australia,Australia,-31.9505,115.8605,2020-03-15,17.0,1.0,75,71.7,66.2,78.6,7.6,1010.5,65.5,0.8066392574360018,0.21182761568658806,3.8,0.34,0
1543,Western Australia,Australia,-31.9505,115.8605,2020-03-16,28.0,1.0,76,72.4,65.7,80.4,10.2,1013.1,60.4,0.6572916286040003,0.17372495509324318,4.1,0.0,0
1544,Western Australia,Australia,-31.9505,115.8605,2020-03-17,31.0,1.0,77,67.0,60.6,74.5,12.1,1015.1,54.6,0.6417508244650303,0.16250330420922504,7,0.01,1
1545,Western Australia,Australia,-31.9505,115.8605,2020-03-18,35.0,1.0,78,64.8,55.4,71.2,18.6,1021.6,49.4,0.5716073039298262,0.1429927878482369,5.9,0.78,0
1546,Western Australia,Australia,-31.9505,115.8605,2020-03-19,52.0,1.0,79,66.5,55.0,75.2,19.3,1022.3,53.0,0.6157053539218754,0.15543041548635855,4.3,0.0,0
1547,Western Australia,Australia,-31.9505,115.8605,2020-03-20,64.0,1.0,80,72.8,59.0,86.9,16.5,1019.5,57.9,0.5925697613278331,0.15721354615712127,4.3,0.0,0
1548,Western Australia,Australia,-31.9505,115.8605,2020-03-21,90.0,1.0,81,75.7,61.9,88.0,18.0,1021.0,58.0,0.5390552464593937,0.14731267133012657,7,0.0,0
1549,Western Australia,Australia,-31.9505,115.8605,2020-03-22,120.0,1.0,82,76.8,65.3,88.2,17.7,1020.7,56.7,0.49555754323850265,0.1370770828373057,6.2,0.0,0
1550,Western Australia,Australia,-31.9505,115.8605,2020-03-23,140.0,1.0,83,77.7,64.8,89.6,14.9,1017.9,53.2,0.42298379000577696,0.11820750242076253,5.6,0.0,0
1551,Western Australia,Australia,-31.9505,115.8605,2020-03-24,175.0,1.0,84,79.8,66.9,92.1,12.5,1015.4,49.5,0.34372966209737604,0.09848897256708583,4.3,0.0,0
1582,,Austria,47.5162,14.5501,2020-01-22,0.0,0.0,22,27.3,15.4,41.2,943.8,1036.2,20.0,0.7367338761802718,-0.30852387457349373,6.8,0.0,0
1583,,Austria,47.5162,14.5501,2020-01-23,0.0,0.0,23,26.8,20.7,37.2,943.1,1035.4,20.6,0.7714925637468523,-0.2860560395151514,4.7,0.0,0
1584,,Austria,47.5162,14.5501,2020-01-24,0.0,0.0,24,25.8,16.3,38.3,936.9,1028.9,19.7,0.7738990466795674,-0.2309138465251943,2.6,0.0,0
1585,,Austria,47.5162,14.5501,2020-01-25,0.0,0.0,25,29.2,21.2,38.5,934.7,1025.8,22.9,0.7703516988750031,-0.5853989800247733,2.2,0.0,0
1586,,Austria,47.5162,14.5501,2020-01-26,0.0,0.0,26,33.4,24.8,42.3,932.2,1022.2,26.1,0.7426807027168735,1.3379108765060623,3.8,0.0,0
1587,,Austria,47.5162,14.5501,2020-01-27,0.0,0.0,27,33.4,28.0,42.1,929.0,1018.7,28.2,0.8098221629261927,1.4588636487403936,3.1,0.0,0
1588,,Austria,47.5162,14.5501,2020-01-28,0.0,0.0,28,33.6,25.2,46.6,918.4,1007.1,28.6,0.8166344936295085,1.29760743822285,5.5,0.24,1
1589,,Austria,47.5162,14.5501,2020-01-29,0.0,0.0,29,32.9,28.0,37.8,922.7,1011.8,25.8,0.7483826081912474,2.05548751926122,9.6,0.0,1
1590,,Austria,47.5162,14.5501,2020-01-30,0.0,0.0,30,32.4,26.8,39.9,929.2,1019.1,28.3,0.846503215728524,5.127008683006915,5.3,0.2,1
1591,,Austria,47.5162,14.5501,2020-01-31,0.0,0.0,31,42.6,27.1,55.2,926.7,1014.4,35.9,0.7694256461280359,0.2628839458531478,6.9,0.02,1
1592,,Austria,47.5162,14.5501,2020-02-01,0.0,0.0,32,39.6,33.4,49.5,927.0,1015.3,34.6,0.8208603005585214,0.348168637470015,4.5,0.0,0
1593,,Austria,47.5162,14.5501,2020-02-02,0.0,0.0,33,43.6,35.6,52.7,927.6,1015.1,38.8,0.830084201654951,0.26932814915922804,6.8,0.16,1
1594,,Austria,47.5162,14.5501,2020-02-03,0.0,0.0,34,41.4,36.7,45.1,928.3,1016.4,37.8,0.8688183757087856,0.3195610217447373,9.4,0.59,1
1595,,Austria,47.5162,14.5501,2020-02-04,0.0,0.0,35,34.0,29.8,41.5,919.5,1008.2,31.0,0.8862088907033777,1.1447159214100735,13.5,0.35,1
1596,,Austria,47.5162,14.5501,2020-02-05,0.0,0.0,36,29.7,28.4,32.2,932.2,1022.9,24.2,0.7970167134637376,-0.7525245869056063,15.4,0.28,1
1597,,Austria,47.5162,14.5501,2020-02-06,0.0,0.0,37,29.5,23.4,36.7,941.1,1032.8,16.6,0.5819275444021842,-0.5013814420681203,10.1,0.0,0
1598,,Austria,47.5162,14.5501,2020-02-07,0.0,0.0,38,28.6,20.5,38.1,939.3,1031.0,18.6,0.657935728068387,-0.401761079818403,7.2,0.0,0
1599,,Austria,47.5162,14.5501,2020-02-08,0.0,0.0,39,24.0,13.5,39.7,939.5,1032.1,18.2,0.7823211247684495,-0.16784781705011434,2.4,0.0,0
1600,,Austria,47.5162,14.5501,2020-02-09,0.0,0.0,40,25.4,14.5,39.7,936.2,1028.2,20.5,0.8140718061587284,-0.2244232951069077,2.2,0.0,0
1601,,Austria,47.5162,14.5501,2020-02-10,0.0,0.0,41,33.7,22.3,47.7,922.5,1011.5,29.0,0.826791062018187,1.241430955638445,4.8,0.12,1
1602,,Austria,47.5162,14.5501,2020-02-11,0.0,0.0,42,34.4,30.9,39.0,922.1,1010.9,29.3,0.8138771140468317,0.8901911603790189,10.6,0.31,1
1603,,Austria,47.5162,14.5501,2020-02-12,0.0,0.0,43,33.1,29.3,37.4,930.2,1020.0,26.6,0.7673831223586165,1.7383741119347418,8.7,0.03,1
1604,,Austria,47.5162,14.5501,2020-02-13,0.0,0.0,44,32.5,24.1,41.7,929.5,1019.4,26.5,0.7828828364489967,3.80865255026331,3.8,0.0,1
1605,,Austria,47.5162,14.5501,2020-02-14,0.0,0.0,45,35.9,30.4,39.9,930.5,1019.8,31.2,0.8282788601291073,0.5918094562013758,7.4,0.04,1
1606,,Austria,47.5162,14.5501,2020-02-15,0.0,0.0,46,36.2,28.0,46.9,939.0,1029.1,30.2,0.7859324992235428,0.5276825674120901,3.3,0.0,1
1607,,Austria,47.5162,14.5501,2020-02-16,0.0,0.0,47,33.8,22.6,46.0,937.3,1027.7,28.5,0.8068062044469083,1.14871376147182,2.2,0.0,0
1608,,Austria,47.5162,14.5501,2020-02-17,0.0,0.0,48,39.9,29.1,53.4,932.7,1021.5,31.3,0.7105339584877992,0.2933443096025308,4.5,0.0,0
1609,,Austria,47.5162,14.5501,2020-02-18,0.0,0.0,49,40.5,30.4,48.2,937.4,1026.6,26.5,0.5703861828703353,0.22403838530960649,8.5,0.0,1
1610,,Austria,47.5162,14.5501,2020-02-19,0.0,0.0,50,34.7,28.8,44.1,933.9,1023.8,26.5,0.7168123149304914,0.7053060278265383,7.4,0.0,1
1611,,Austria,47.5162,14.5501,2020-02-20,0.0,0.0,51,33.4,26.2,41.4,935.4,1025.7,26.4,0.7519568555131954,1.3546215109320419,4.7,0.0,1
1612,,Austria,47.5162,14.5501,2020-02-21,0.0,0.0,52,34.4,24.4,40.5,936.7,1027.0,22.0,0.6012148032943746,0.657588343675759,8.7,0.04,1
1613,,Austria,47.5162,14.5501,2020-02-22,0.0,0.0,53,37.2,29.5,50.2,940.1,1030.2,22.9,0.5587250895713045,0.31521483539795475,3.2,0.0,0
1614,,Austria,47.5162,14.5501,2020-02-23,0.0,0.0,54,49.5,28.6,61.9,932.0,1019.0,32.5,0.5166888434960846,0.13899735596046217,11.8,0.0,0
1615,,Austria,47.5162,14.5501,2020-02-24,0.0,0.0,55,40.9,30.7,62.6,931.9,1020.4,34.2,0.7679604094929043,0.29260054857487783,8.1,0.08,1
1616,,Austria,47.5162,14.5501,2020-02-25,2.0,0.0,56,38.2,27.7,48.2,921.0,1009.0,33.9,0.8432184814695743,0.4150133264216738,3.2,0.0,0
1617,,Austria,47.5162,14.5501,2020-02-26,2.0,0.0,57,35.1,30.7,43.0,914.1,1002.0,28.3,0.7597398970428793,0.6615495074847606,9.6,0.07,1
1618,,Austria,47.5162,14.5501,2020-02-27,3.0,0.0,58,33.5,28.8,40.6,917.5,1006.1,21.4,0.6076747350086954,1.0258281934580191,9.7,0.0,1
1619,,Austria,47.5162,14.5501,2020-02-28,3.0,0.0,59,28.5,17.2,37.6,926.1,1016.5,24.4,0.8440903137144115,-0.4986607676342444,12.3,0.16,1
1620,,Austria,47.5162,14.5501,2020-02-29,9.0,0.0,60,27.8,16.2,38.8,923.8,1014.1,23.0,0.8192631131410868,-0.39190775666026606,2.6,0.0,0
1621,,Austria,47.5162,14.5501,2020-03-01,14.0,0.0,61,32.8,22.1,42.1,918.3,1007.1,29.6,0.8784622070655516,2.703464201226865,2.5,0.0,1
1622,,Austria,47.5162,14.5501,2020-03-02,18.0,0.0,62,41.6,34.0,48.7,912.2,998.7,33.2,0.7180412074901288,0.2606131567912654,8.3,0.28,1
1623,,Austria,47.5162,14.5501,2020-03-03,21.0,0.0,63,37.9,34.3,46.0,915.1,1002.6,32.5,0.8065918878234213,0.4122802931030658,6.2,0.28,1
1624,,Austria,47.5162,14.5501,2020-03-04,29.0,0.0,64,35.4,29.1,41.0,925.2,1014.2,25.7,0.6743925537714285,0.5418481205206067,6.8,0.0,1
1625,,Austria,47.5162,14.5501,2020-03-05,41.0,0.0,65,34.6,21.9,46.4,919.5,1008.2,24.3,0.6568376608420093,0.6684792607496503,6.9,0.0,0
1626,,Austria,47.5162,14.5501,2020-03-06,55.0,0.0,66,33.8,32.5,40.5,914.1,1002.3,32.2,0.9377341977923963,1.335126293860507,3.8,0.59,1
1627,,Austria,47.5162,14.5501,2020-03-07,79.0,0.0,67,36.4,33.3,41.2,926.7,1015.6,29.6,0.7609093721588606,0.4915389456776101,12.1,0.0,1
1628,,Austria,47.5162,14.5501,2020-03-08,104.0,0.0,68,36.2,28.8,45.5,932.4,1021.9,24.4,0.6189227633789562,0.41555063969520345,7.4,0.0,0
1629,,Austria,47.5162,14.5501,2020-03-09,131.0,0.0,69,36.2,25.5,47.5,927.5,1016.6,28.7,0.7392727959137925,0.49635479809156946,5.6,0.0,1
1630,,Austria,47.5162,14.5501,2020-03-10,182.0,0.0,70,40.3,34.5,47.7,929.1,1017.5,30.1,0.6662915353222515,0.2659360980031458,6.8,0.0,1
1631,,Austria,47.5162,14.5501,2020-03-11,246.0,0.0,71,46.0,37.0,58.5,929.8,1017.2,38.7,0.754381921778551,0.22228449047454332,7.9,0.06,1
1632,,Austria,47.5162,14.5501,2020-03-12,302.0,1.0,72,47.8,33.1,64.9,929.6,1016.7,36.1,0.6360044762957674,0.17776986960951924,5.9,0.0,0
1633,,Austria,47.5162,14.5501,2020-03-13,504.0,1.0,73,40.7,31.6,47.1,931.0,1019.5,30.0,0.6533369122116753,0.25267874573129095,7.3,0.2,1
1634,,Austria,47.5162,14.5501,2020-03-14,655.0,1.0,74,38.1,29.1,48.7,933.9,1023.2,25.9,0.6111540758970867,0.30452825592182137,3.8,0.0,0
1635,,Austria,47.5162,14.5501,2020-03-15,860.0,1.0,75,36.3,24.6,47.7,936.8,1026.8,21.2,0.538933665900241,0.3548333730726959,8.7,0.0,0
1636,,Austria,47.5162,14.5501,2020-03-16,1018.0,3.0,76,37.6,23.9,54.1,937.4,1027.2,22.7,0.5453809551100683,0.2902506762741792,4.4,0.0,0
1637,,Austria,47.5162,14.5501,2020-03-17,1332.0,3.0,77,43.7,26.6,61.5,942.2,1031.2,32.4,0.6412247654219378,0.20706637007413498,4.5,0.01,1
1638,,Austria,47.5162,14.5501,2020-03-18,1646.0,4.0,78,47.5,37.0,61.3,941.8,1030.0,36.8,0.6613249924726357,0.18630260320120462,4.7,0.03,0
1639,,Austria,47.5162,14.5501,2020-03-19,2013.0,6.0,79,44.0,31.5,64.0,938.2,1026.7,35.2,0.7090950503798195,0.2258430914559393,3.3,0.0,0
1640,,Austria,47.5162,14.5501,2020-03-20,2388.0,6.0,80,48.7,32.7,64.0,933.4,1020.7,38.1,0.6653197734151532,0.1820079032611583,3.8,0.0,0
1641,,Austria,47.5162,14.5501,2020-03-21,2814.0,8.0,81,42.5,35.6,54.5,931.3,1019.5,35.3,0.7542030826028943,0.25913552851671545,5,0.0,1
1642,,Austria,47.5162,14.5501,2020-03-22,3244.0,16.0,82,30.5,24.6,39.0,938.3,1029.5,17.5,0.5808104458595887,-0.8686814752383744,5.3,0.0,1
1643,,Austria,47.5162,14.5501,2020-03-23,4474.0,21.0,83,26.9,22.5,31.1,941.9,1034.2,9.2,0.467831783486021,-0.1775965348031465,7.2,0.0,0
1644,,Austria,47.5162,14.5501,2020-03-24,5283.0,28.0,84,29.6,24.8,34.9,940.2,1031.8,12.8,0.4911645471377258,-0.44261525669954754,6.8,0.0,0
1675,,Azerbaijan,40.1431,47.5769,2020-01-22,0.0,0.0,22,40.6,34.7,51.6,10.4,1022.3,30.1,0.6585571359415081,0.256659257375129,4.9,0.0,0
1676,,Azerbaijan,40.1431,47.5769,2020-01-23,0.0,0.0,23,42.3,31.5,52.7,999.3,1011.0,28.4,0.5752139018311918,0.19992511272302124,11.7,0.0,0
1677,,Azerbaijan,40.1431,47.5769,2020-01-24,0.0,0.0,24,39.4,29.8,48.6,10.3,1022.2,23.7,0.5299477163198656,0.22905568041212648,9,0.0,0
1678,,Azerbaijan,40.1431,47.5769,2020-01-25,0.0,0.0,25,34.8,27.0,45.0,17.2,1029.3,22.4,0.6017475386396114,0.5732236632884773,5.3,0.0,0
1679,,Azerbaijan,40.1431,47.5769,2020-01-26,0.0,0.0,26,37.6,27.9,53.6,11.1,1023.0,23.2,0.556949418449563,0.2964073898085998,3.9,0.0,0
1680,,Azerbaijan,40.1431,47.5769,2020-01-27,0.0,0.0,27,39.9,34.2,51.1,17.5,1029.8,28.0,0.6210947775244263,0.25641929781709205,4.6,0.0,0
1681,,Azerbaijan,40.1431,47.5769,2020-01-28,0.0,0.0,28,39.4,32.9,51.3,10.5,1022.4,29.0,0.6598295036961994,0.28519359791694066,4.7,0.0,0
1682,,Azerbaijan,40.1431,47.5769,2020-01-29,0.0,0.0,29,42.0,33.4,50.7,4.3,1016.1,30.3,0.6288501588728325,0.22252967007630564,4.4,0.0,0
1683,,Azerbaijan,40.1431,47.5769,2020-01-30,0.0,0.0,30,48.1,36.0,66.2,2.7,1014.3,30.0,0.49217514340174273,0.13654068868709512,4.9,0.0,0
1684,,Azerbaijan,40.1431,47.5769,2020-01-31,0.0,0.0,31,49.3,39.2,61.3,996.3,1007.9,29.8,0.466649764647285,0.1260389338379729,7.8,0.0,0
1685,,Azerbaijan,40.1431,47.5769,2020-02-01,0.0,0.0,32,41.4,39.4,43.3,1.9,1013.6,38.5,0.8930531091400006,0.32847482512818027,2.8,0.0,1
1686,,Azerbaijan,40.1431,47.5769,2020-02-02,0.0,0.0,33,40.9,36.1,50.7,9.3,1021.1,36.2,0.8315923366385041,0.316844945238468,3.9,0.02,1
1687,,Azerbaijan,40.1431,47.5769,2020-02-03,0.0,0.0,34,44.4,33.8,56.7,3.4,1015.0,33.9,0.663002759797657,0.20750666321083702,5.1,0.0,0
1688,,Azerbaijan,40.1431,47.5769,2020-02-04,0.0,0.0,35,51.6,37.8,64.4,993.5,1005.0,27.0,0.3818287909913012,0.09918598386980186,19.4,0.0,0
1689,,Azerbaijan,40.1431,47.5769,2020-02-05,0.0,0.0,36,46.3,39.4,56.1,4.8,1016.4,34.2,0.624121073695456,0.18210803372842047,6.6,0.0,0
1690,,Azerbaijan,40.1431,47.5769,2020-02-06,0.0,0.0,37,55.4,40.3,72.9,999.7,1011.1,32.4,0.4136573436660081,0.10353318503706753,5.8,0.0,0
1691,,Azerbaijan,40.1431,47.5769,2020-02-07,0.0,0.0,38,57.9,43.5,73.2,993.3,1004.6,33.9,0.4011470520527348,0.09934681945229262,3.6,0.0,0
1692,,Azerbaijan,40.1431,47.5769,2020-02-08,0.0,0.0,39,44.1,32.5,51.6,994.3,1005.9,39.8,0.8467924526076179,0.26849732277149674,5.6,0.01,1
1693,,Azerbaijan,40.1431,47.5769,2020-02-09,0.0,0.0,40,31.4,26.1,39.9,8.3,1020.3,28.2,0.8777695033048757,-3.404015180394241,3.2,0.09,1
1694,,Azerbaijan,40.1431,47.5769,2020-02-10,0.0,0.0,41,28.7,24.6,35.2,17.4,1029.6,24.4,0.837204840756956,-0.5288826323393501,3.3,3.92,0
1695,,Azerbaijan,40.1431,47.5769,2020-02-11,0.0,0.0,42,27.3,19.4,37.4,10.7,1022.9,19.2,0.7120453046350627,-0.29818498016795264,5.1,0.0,0
1696,,Azerbaijan,40.1431,47.5769,2020-02-12,0.0,0.0,43,32.2,20.5,41.7,3.2,1015.2,20.9,0.6268772387587689,7.532642560405411,4.9,0.0,0
1697,,Azerbaijan,40.1431,47.5769,2020-02-13,0.0,0.0,44,39.4,30.4,51.3,8.3,1020.2,28.1,0.6359469597393325,0.2748710091264818,3.6,0.0,0
