ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-11-30,Japan,Mie,857,6,637,214
2020-11-30,Japan,Miyagi,1212,9,1025,178
2020-11-30,Japan,Miyazaki,502,1,384,117
2020-11-30,Japan,Nagano,717,6,565,146
2020-11-30,Japan,Nagasaki,271,3,247,21
2020-11-30,Japan,Nara,1129,11,913,205
2020-11-30,Japan,Niigata,331,0,228,103
2020-11-30,Japan,Oita,295,3,199,93
2020-11-30,Japan,Okayama,601,11,363,227
2020-11-30,Japan,Okinawa,4332,71,3819,442
2020-11-30,Japan,Osaka,20274,288,15698,4288
2020-11-30,Japan,Port Quarantine,1531,1,1358,172
2020-11-30,Japan,Saga,307,1,286,20
2020-11-30,Japan,Saitama,8433,138,6912,1383
2020-11-30,Japan,Shiga,783,9,689,85
2020-11-30,Japan,Shimane,148,0,140,8
2020-11-30,Japan,Shizuoka,1668,10,963,695
2020-11-30,Japan,Tochigi,638,2,529,107
2020-11-30,Japan,Tokushima,181,9,164,8
2020-11-30,Japan,Tokyo,40988,477,36041,4470
2020-11-30,Japan,Tottori,58,0,53,5
2020-11-30,Japan,Toyama,459,26,408,25
2020-11-30,Japan,Unknown,8,0,8,0
2020-11-30,Japan,Wakayama,452,6,351,95
2020-11-30,Japan,Yamagata,138,1,100,37
2020-11-30,Japan,Yamaguchi,387,2,287,98
2020-11-30,Japan,Yamanashi,344,8,282,54
2020-11-30,Jordan,NA,219430,2751,155026,61653
2020-11-30,Kazakhstan,NA,132348,1990,116863,13495
2020-11-30,South Korea,NA,34652,526,27885,6241
2020-11-30,Kuwait,NA,142635,880,137071,4684
2020-11-30,Kyrgyzstan,NA,73178,1275,64711,7192
2020-11-30,Laos,NA,39,0,26,13
2020-11-30,Lebanon,NA,127944,1018,83034,43892
2020-11-30,Malaysia,NA,65697,360,54759,10578
2020-11-30,Maldives,NA,13011,46,11939,1026
2020-11-30,Mongolia,NA,801,0,358,443
2020-11-30,Nepal,NA,233452,1508,214521,17423
2020-11-30,Oman,NA,123699,1423,115216,7060
2020-11-30,Pakistan,Azad Jammu and Kashmir,6933,169,5283,1481
2020-11-30,Pakistan,Balochistan,17187,167,16414,606
2020-11-30,Pakistan,Gilgit-Baltistan,4658,97,4382,179
2020-11-30,Pakistan,Islamabad,30406,318,24143,5945
2020-11-30,Pakistan,Khyber Pakhtunkhwa,47370,1369,41864,4137
2020-11-30,Pakistan,Punjab,119578,3036,98601,17941
2020-11-30,Pakistan,Sindh,174350,2935,152599,18816
2020-11-30,Philippines,NA,431630,8392,398658,24580
2020-11-30,Qatar,NA,138833,237,136090,2506
2020-11-30,Saudi Arabia,NA,357360,5896,346802,4662
2020-11-30,Singapore,NA,58218,29,58134,55
2020-11-30,Sri Lanka,NA,23987,118,17560,6309
2020-11-30,Syria,NA,7887,417,3560,3910
2020-11-30,Taiwan,NA,675,7,565,103
2020-11-30,Tajikistan,NA,12194,86,11599,509
2020-11-30,Thailand,NA,4008,60,3811,137
2020-11-30,Timor-Leste,NA,30,0,30,0
2020-11-30,Turkey,NA,638847,13746,404727,220374
2020-11-30,United Arab Emirates,NA,168860,572,154899,13389
2020-11-30,Uzbekistan,NA,73094,610,70337,2147
2020-11-30,Vietnam,NA,1347,35,1179,133
2020-11-30,West Bank and Gaza,NA,85647,732,64987,19928
2020-11-30,Yemen,NA,2191,619,1510,62
2020-12-01,Afghanistan,NA,46717,1797,36907,8013
2020-12-01,Armenia,NA,135967,2193,110365,23409
2020-12-01,Azerbaijan,NA,125602,1433,76897,47272
2020-12-01,Bahrain,NA,87137,341,85357,1439
2020-12-01,Bangladesh,NA,467225,6675,383224,77326
2020-12-01,Bhutan,NA,414,0,386,28
2020-12-01,Brunei,NA,151,3,145,3
2020-12-01,Burma,NA,92189,1972,71343,18874
2020-12-01,Cambodia,NA,329,0,304,25
2020-12-01,China,Anhui,992,6,986,0
2020-12-01,China,Beijing,951,9,938,4
2020-12-01,China,Chongqing,590,6,583,1
2020-12-01,China,Fujian,490,1,447,42
2020-12-01,China,Gansu,182,2,179,1
2020-12-01,China,Guangdong,1992,8,1952,32
2020-12-01,China,Guangxi,263,2,259,2
2020-12-01,China,Guizhou,147,2,145,0
2020-12-01,China,Hainan,171,6,165,0
2020-12-01,China,Hebei,373,6,366,1
2020-12-01,China,Heilongjiang,949,13,936,0
2020-12-01,China,Henan,1290,22,1263,5
2020-12-01,Hong Kong,Hong Kong,6396,109,5361,926
2020-12-01,China,Hubei,68148,4512,63633,3
2020-12-01,China,Hunan,1020,4,1016,0
2020-12-01,China,Inner Mongolia,329,1,305,23
2020-12-01,China,Jiangsu,680,0,672,8
2020-12-01,China,Jiangxi,935,1,934,0
2020-12-01,China,Jilin,157,2,155,0
2020-12-01,China,Liaoning,289,2,286,1
2020-12-01,Macau,Macau,46,0,46,0
2020-12-01,China,Ningxia,75,0,75,0
2020-12-01,China,Qinghai,18,0,18,0
2020-12-01,China,Shaanxi,500,3,468,29
2020-12-01,China,Shandong,854,7,841,6
2020-12-01,China,Shanghai,1333,7,1279,47
2020-12-01,China,Shanxi,221,0,218,3
2020-12-01,China,Sichuan,808,3,767,38
2020-12-01,China,Tianjin,300,3,287,10
2020-12-01,China,Tibet,1,0,1,0
2020-12-01,China,Xinjiang,980,3,977,0
2020-12-01,China,Yunnan,219,2,210,7
2020-12-01,China,Zhejiang,1294,1,1283,10
2020-12-01,Cyprus,NA,10883,49,2057,8777
2020-12-01,Georgia,NA,139343,1303,117560,20480
2020-12-01,India,Andaman and Nicobar Islands,4710,61,4550,99
2020-12-01,India,Andhra Pradesh,868064,6992,853232,7840
2020-12-01,India,Arunachal Pradesh,16282,54,15411,817
2020-12-01,India,Assam,212776,981,208396,3399
2020-12-01,India,Bihar,234610,1264,227987,5359
2020-12-01,India,Chandigarh,17409,277,16070,1062
2020-12-01,India,Chhattisgarh,237322,2861,214826,19635
2020-12-01,India,Dadra and Nagar Haveli and Daman and Diu,3332,2,3314,16
2020-12-01,India,Delhi,570374,9174,528315,32885
2020-12-01,India,Goa,47963,688,45940,1335
2020-12-01,India,Gujarat,209780,3989,190821,14970
2020-12-01,India,Haryana,234126,2428,213336,18362
2020-12-01,India,Himachal Pradesh,40518,645,31584,8289
2020-12-01,India,Jammu and Kashmir,110224,1694,103565,4965
2020-12-01,India,Jharkhand,109151,964,106171,2016
2020-12-01,India,Karnataka,884897,11778,849821,23298
2020-12-01,India,Kerala,602982,2244,538713,62025
2020-12-01,India,Ladakh,8415,117,7489,809
2020-12-01,India,Lakshadweep,0,0,0,0
2020-12-01,India,Madhya Pradesh,206128,3260,188097,14771
2020-12-01,India,Maharashtra,1823896,47151,1685122,91623
2020-12-01,India,Manipur,25045,281,21566,3198
2020-12-01,India,Meghalaya,11810,111,10936,763
2020-12-01,India,Mizoram,3847,5,3499,343
2020-12-01,India,Nagaland,11186,64,10194,928
2020-12-01,India,Odisha,318725,1739,312065,4921
2020-12-01,India,Puducherry,36968,610,35898,460
2020-12-01,India,Punjab,152091,4807,139442,7842
2020-12-01,India,Rajasthan,268063,2312,237098,28653
2020-12-01,India,Sikkim,4989,109,4632,248
2020-12-01,India,Tamil Nadu,781915,11712,759206,10997
2020-12-01,India,Telangana,270318,1461,259230,9627
2020-12-01,India,Tripura,32726,370,31764,592
2020-12-01,India,Unknown,0,0,0,0
2020-12-01,India,Uttar Pradesh,543888,7761,512028,24099
2020-12-01,India,Uttarakhand,74795,1231,68505,5059
2020-12-01,India,West Bengal,483484,8424,450762,24298
2020-12-01,Indonesia,NA,543975,17081,454879,72015
2020-12-01,Iran,NA,975951,48628,677963,249360
2020-12-01,Iraq,NA,554767,12306,484570,57891
2020-12-01,Israel,NA,338127,2877,324449,10801
2020-12-01,Japan,Aichi,10321,109,8307,1905
2020-12-01,Japan,Akita,90,1,75,14
2020-12-01,Japan,Aomori,299,6,267,26
2020-12-01,Japan,Chiba,7083,88,6037,958
2020-12-01,Japan,Ehime,320,6,160,154
2020-12-01,Japan,Fukui,319,11,283,25
2020-12-01,Japan,Fukuoka,5855,107,5388,360
2020-12-01,Japan,Fukushima,508,7,441,60
2020-12-01,Japan,Gifu,1093,15,879,199
2020-12-01,Japan,Gunma,1239,20,988,231
2020-12-01,Japan,Hiroshima,870,6,714,150
2020-12-01,Japan,Hokkaido,9064,195,6206,2663
2020-12-01,Japan,Hyogo,5756,82,4747,927
2020-12-01,Japan,Ibaraki,1612,24,1181,407
2020-12-01,Japan,Ishikawa,859,51,783,25
2020-12-01,Japan,Iwate,204,4,98,102
2020-12-01,Japan,Kagawa,149,2,121,26
2020-12-01,Japan,Kagoshima,632,15,571,46
2020-12-01,Japan,Kanagawa,12740,195,11011,1534
2020-12-01,Japan,Kochi,157,4,143,10
2020-12-01,Japan,Kumamoto,1040,14,921,105
2020-12-01,Japan,Kyoto,2692,38,2359,295
2020-12-01,Japan,Mie,864,6,638,220
2020-12-01,Japan,Miyagi,1223,9,1034,180
2020-12-01,Japan,Miyazaki,512,1,408,103
2020-12-01,Japan,Nagano,735,6,587,142
2020-12-01,Japan,Nagasaki,273,3,249,21
2020-12-01,Japan,Nara,1145,11,932,202
2020-12-01,Japan,Niigata,336,0,234,102
2020-12-01,Japan,Oita,309,3,203,103
2020-12-01,Japan,Okayama,609,11,363,235
2020-12-01,Japan,Okinawa,4359,71,3859,429
2020-12-01,Japan,Osaka,20592,294,15815,4483
2020-12-01,Japan,Port Quarantine,1541,1,1367,173
2020-12-01,Japan,Saga,311,2,287,22
2020-12-01,Japan,Saitama,8537,141,7122,1274
2020-12-01,Japan,Shiga,793,9,698,86
2020-12-01,Japan,Shimane,148,0,141,7
2020-12-01,Japan,Shizuoka,1710,10,1042,658
2020-12-01,Japan,Tochigi,664,2,535,127
2020-12-01,Japan,Tokushima,181,9,164,8
2020-12-01,Japan,Tokyo,41360,477,36413,4470
2020-12-01,Japan,Tottori,59,0,52,7
2020-12-01,Japan,Toyama,460,26,412,22
2020-12-01,Japan,Unknown,8,0,8,0
2020-12-01,Japan,Wakayama,462,6,363,93
2020-12-01,Japan,Yamagata,138,1,101,36
2020-12-01,Japan,Yamaguchi,392,2,303,87
2020-12-01,Japan,Yamanashi,353,8,294,51
2020-12-01,Jordan,NA,223617,2802,162959,57856
2020-12-01,Kazakhstan,NA,175565,2434,148043,25088
2020-12-01,South Korea,NA,35163,526,28065,6572
2020-12-01,Kuwait,NA,142992,881,137625,4486
2020-12-01,Kyrgyzstan,NA,73178,1275,64711,7192
2020-12-01,Laos,NA,39,0,26,13
2020-12-01,Lebanon,NA,129455,1033,83034,45388
2020-12-01,Malaysia,NA,67169,363,56311,10495
2020-12-01,Maldives,NA,13049,47,11968,1034
2020-12-01,Mongolia,NA,812,0,358,454
2020-12-01,Nepal,NA,233452,1529,216594,15329
2020-12-01,Oman,NA,123908,1430,115441,7037
2020-12-01,Pakistan,Azad Jammu and Kashmir,6982,173,5363,1446
2020-12-01,Pakistan,Balochistan,17215,169,16466,580
2020-12-01,Pakistan,Gilgit-Baltistan,4667,97,4393,177
2020-12-01,Pakistan,Islamabad,30748,324,24546,5878
2020-12-01,Pakistan,Khyber Pakhtunkhwa,47701,1375,42130,4196
2020-12-01,Pakistan,Punjab,120356,3066,98825,18465
2020-12-01,Pakistan,Sindh,175642,2962,153642,19038
2020-12-01,Philippines,NA,432925,8418,398782,25725
2020-12-01,Qatar,NA,139001,238,136306,2457
2020-12-01,Saudi Arabia,NA,357623,5907,347176,4540
2020-12-01,Singapore,NA,58228,29,58139,60
2020-12-01,Sri Lanka,NA,24532,122,17817,6593
2020-12-01,Syria,NA,7973,422,3624,3927
2020-12-01,Taiwan,NA,679,7,568,104
2020-12-01,Tajikistan,NA,12231,86,11640,505
2020-12-01,Thailand,NA,4026,60,3822,144
2020-12-01,Timor-Leste,NA,30,0,30,0
2020-12-01,Turkey,NA,668957,13936,409320,245701
2020-12-01,United Arab Emirates,NA,170149,576,155667,13906
2020-12-01,Uzbekistan,NA,73276,611,70534,2131
2020-12-01,Vietnam,NA,1351,35,1195,121
2020-12-01,West Bank and Gaza,NA,88004,747,65938,21319
2020-12-01,Yemen,NA,2197,619,1514,64
2020-12-02,Afghanistan,NA,46718,1841,37218,7748
2020-12-02,Armenia,NA,137231,2228,111795,23208
2020-12-02,Azerbaijan,NA,129544,1470,79162,48912
2020-12-02,Bahrain,NA,87270,341,85463,1466
2020-12-02,Bangladesh,NA,469423,6713,385786,76924
2020-12-02,Bhutan,NA,415,0,386,29
2020-12-02,Brunei,NA,151,3,145,3
2020-12-02,Burma,NA,93600,1998,72601,19001
2020-12-02,Cambodia,NA,331,0,304,27
2020-12-02,China,Anhui,992,6,986,0
2020-12-02,China,Beijing,951,9,938,4
2020-12-02,China,Chongqing,590,6,583,1
2020-12-02,China,Fujian,490,1,450,39
2020-12-02,China,Gansu,182,2,179,1
2020-12-02,China,Guangdong,1996,8,1953,35
2020-12-02,China,Guangxi,263,2,260,1
2020-12-02,China,Guizhou,147,2,145,0
2020-12-02,China,Hainan,171,6,165,0
2020-12-02,China,Hebei,373,6,366,1
2020-12-02,China,Heilongjiang,949,13,936,0
2020-12-02,China,Henan,1290,22,1263,5
2020-12-02,Hong Kong,Hong Kong,6499,110,5394,995
2020-12-02,China,Hubei,68149,4512,63633,4
2020-12-02,China,Hunan,1020,4,1016,0
2020-12-02,China,Inner Mongolia,330,1,306,23
2020-12-02,China,Jiangsu,680,0,672,8
2020-12-02,China,Jiangxi,935,1,934,0
2020-12-02,China,Jilin,157,2,155,0
2020-12-02,China,Liaoning,289,2,286,1
2020-12-02,Macau,Macau,46,0,46,0
2020-12-02,China,Ningxia,75,0,75,0
2020-12-02,China,Qinghai,18,0,18,0
2020-12-02,China,Shaanxi,501,3,469,29
2020-12-02,China,Shandong,856,7,841,8
2020-12-02,China,Shanghai,1341,7,1280,54
2020-12-02,China,Shanxi,221,0,218,3
2020-12-02,China,Sichuan,808,3,773,32
2020-12-02,China,Tianjin,300,3,290,7
2020-12-02,China,Tibet,1,0,1,0
2020-12-02,China,Xinjiang,980,3,977,0
2020-12-02,China,Yunnan,219,2,210,7
2020-12-02,China,Zhejiang,1294,1,1283,10
2020-12-02,Cyprus,NA,11175,52,2057,9066
2020-12-02,Georgia,NA,143376,1342,121621,20413
2020-12-02,India,Andaman and Nicobar Islands,4723,61,4583,79
2020-12-02,India,Andhra Pradesh,869412,7003,855485,6924
2020-12-02,India,Arunachal Pradesh,16320,54,15488,778
2020-12-02,India,Assam,213171,983,208669,3519
2020-12-02,India,Bihar,235839,1274,228797,5768
2020-12-02,India,Chandigarh,17642,281,16279,1082
2020-12-02,India,Chhattisgarh,240863,2919,218195,19749
2020-12-02,India,Dadra and Nagar Haveli and Daman and Diu,3340,2,3322,16
2020-12-02,India,Delhi,578324,9342,538680,30302
2020-12-02,India,Goa,48241,693,46132,1416
2020-12-02,India,Gujarat,212769,4018,193938,14813
2020-12-02,India,Haryana,237604,2488,218443,16673
2020-12-02,India,Himachal Pradesh,41860,677,33370,7813
2020-12-02,India,Jammu and Kashmir,111130,1708,104471,4951
2020-12-02,India,Jharkhand,109538,971,106660,1907
2020-12-02,India,Karnataka,887667,11808,851690,24169
2020-12-02,India,Kerala,614673,2298,550788,61587
2020-12-02,India,Ladakh,8623,119,7642,862
2020-12-02,India,Lakshadweep,0,0,0,0
2020-12-02,India,Madhya Pradesh,208924,3287,191618,14019
2020-12-02,India,Maharashtra,1832176,47357,1695208,89611
2020-12-02,India,Manipur,25390,291,21937,3162
2020-12-02,India,Meghalaya,11954,114,11154,686
2020-12-02,India,Mizoram,3881,6,3584,291
2020-12-02,India,Nagaland,11254,64,10467,723
2020-12-02,India,Odisha,319583,1750,313394,4439
2020-12-02,India,Puducherry,37079,612,36035,432
2020-12-02,India,Punjab,153308,4842,140772,7694
2020-12-02,India,Rajasthan,272400,2350,243340,26710
2020-12-02,India,Sikkim,5072,111,4661,300
2020-12-02,India,Tamil Nadu,784747,11733,762015,10999
2020-12-02,India,Telangana,271492,1465,261028,8999
2020-12-02,India,Tripura,32803,372,31879,552
2020-12-02,India,Unknown,0,0,0,0
2020-12-02,India,Uttar Pradesh,547308,7817,516694,22797
2020-12-02,India,Uttarakhand,75784,1251,69578,4955
2020-12-02,India,West Bengal,490070,8527,457377,24166
2020-12-02,Indonesia,NA,549508,17199,458880,73429
2020-12-02,Iran,NA,989572,48990,688054,252528
2020-12-02,Iraq,NA,556728,12340,486313,58075
2020-12-02,Israel,NA,339968,2886,325255,11476
2020-12-02,Japan,Aichi,10540,109,8307,2124
2020-12-02,Japan,Akita,90,1,77,12
2020-12-02,Japan,Aomori,307,6,267,34
2020-12-02,Japan,Chiba,7159,89,6119,951
2020-12-02,Japan,Ehime,327,6,169,152
2020-12-02,Japan,Fukui,320,11,286,23
2020-12-02,Japan,Fukuoka,5897,107,5420,370
2020-12-02,Japan,Fukushima,509,9,445,55
2020-12-02,Japan,Gifu,1119,15,889,215
2020-12-02,Japan,Gunma,1283,20,1007,256
2020-12-02,Japan,Hiroshima,896,6,738,152
2020-12-02,Japan,Hokkaido,9240,200,6394,2646
2020-12-02,Japan,Hyogo,5879,85,4849,945
2020-12-02,Japan,Ibaraki,1656,24,1234,398
2020-12-02,Japan,Ishikawa,861,51,786,24
2020-12-02,Japan,Iwate,208,4,111,93
2020-12-02,Japan,Kagawa,155,2,123,30
2020-12-02,Japan,Kagoshima,637,15,571,51
2020-12-02,Japan,Kanagawa,12954,198,11156,1600
2020-12-02,Japan,Kochi,165,4,143,18
2020-12-02,Japan,Kumamoto,1051,14,924,113
2020-12-02,Japan,Kyoto,2713,38,2402,273
2020-12-02,Japan,Mie,879,7,672,200
2020-12-02,Japan,Miyagi,1232,9,1052,171
2020-12-02,Japan,Miyazaki,520,1,421,98
2020-12-02,Japan,Nagano,747,6,613,128
2020-12-02,Japan,Nagasaki,273,3,253,17
2020-12-02,Japan,Nara,1179,12,955,212
2020-12-02,Japan,Niigata,344,0,243,101
2020-12-02,Japan,Oita,324,3,209,112
2020-12-02,Japan,Okayama,620,11,363,246
2020-12-02,Japan,Okinawa,4406,71,3885,450
2020-12-02,Japan,Osaka,21019,301,16073,4645
2020-12-02,Japan,Port Quarantine,1556,1,1392,163
2020-12-02,Japan,Saga,323,2,291,30
2020-12-02,Japan,Saitama,8687,143,7185,1359
2020-12-02,Japan,Shiga,797,10,705,82
2020-12-02,Japan,Shimane,152,0,143,9
2020-12-02,Japan,Shizuoka,1768,11,1115,642
2020-12-02,Japan,Tochigi,688,2,544,142
2020-12-02,Japan,Tokushima,182,9,165,8
2020-12-02,Japan,Tokyo,41860,482,36880,4498
2020-12-02,Japan,Tottori,60,0,52,8
2020-12-02,Japan,Toyama,461,26,415,20
2020-12-02,Japan,Unknown,8,0,8,0
2020-12-02,Japan,Wakayama,471,6,370,95
2020-12-02,Japan,Yamagata,149,1,107,41
2020-12-02,Japan,Yamaguchi,399,2,324,73
2020-12-02,Japan,Yamanashi,362,8,296,58
2020-12-02,Jordan,NA,227208,2854,168429,55925
2020-12-02,Kazakhstan,NA,176342,2436,148732,25174
2020-12-02,South Korea,NA,35703,529,28352,6822
2020-12-02,Kuwait,NA,143260,882,138134,4244
2020-12-02,Kyrgyzstan,NA,73513,1277,65189,7047
2020-12-02,Laos,NA,39,0,26,13
2020-12-02,Lebanon,NA,131297,1055,83034,47208
2020-12-02,Malaysia,NA,68020,365,56969,10686
2020-12-02,Maldives,NA,13070,47,12001,1022
2020-12-02,Mongolia,NA,819,0,365,454
2020-12-02,Nepal,NA,236246,1538,218161,16547
2020-12-02,Oman,NA,124145,1430,115613,7102
2020-12-02,Pakistan,Azad Jammu and Kashmir,7067,173,5436,1458
2020-12-02,Pakistan,Balochistan,17268,169,16547,552
2020-12-02,Pakistan,Gilgit-Baltistan,4683,97,4402,184
2020-12-02,Pakistan,Islamabad,31165,329,24960,5876
2020-12-02,Pakistan,Khyber Pakhtunkhwa,47919,1378,42411,4130
2020-12-02,Pakistan,Punjab,121083,3091,98992,19000
2020-12-02,Pakistan,Sindh,177625,2968,154203,20454
2020-12-02,Philippines,NA,434357,8436,399005,26916
2020-12-02,Qatar,NA,139256,239,136513,2504
2020-12-02,Saudi Arabia,NA,357872,5919,347513,4440
2020-12-02,Singapore,NA,58230,29,58144,57
2020-12-02,Sri Lanka,NA,25410,124,18304,6982
2020-12-02,Syria,NA,8059,426,3689,3944
2020-12-02,Taiwan,NA,685,7,570,108
2020-12-02,Tajikistan,NA,12269,87,11677,505
2020-12-02,Thailand,NA,4026,60,3822,144
2020-12-02,Timor-Leste,NA,31,0,30,1
2020-12-02,Turkey,NA,700880,14129,414141,272610
2020-12-02,United Arab Emirates,NA,171434,580,156380,14474
2020-12-02,Uzbekistan,NA,73335,611,70534,2190
2020-12-02,Vietnam,NA,1358,35,1201,122
2020-12-02,West Bank and Gaza,NA,90192,763,66989,22440
2020-12-02,Yemen,NA,2217,621,1518,78
2020-12-03,Afghanistan,NA,46837,1846,37260,7659
2020-12-03,Armenia,NA,138508,2254,113228,23026
2020-12-03,Azerbaijan,NA,133733,1510,81234,50989
2020-12-03,Bahrain,NA,87432,341,85598,1493
2020-12-03,Bangladesh,NA,471739,6748,388379,76612
2020-12-03,Bhutan,NA,418,0,386,32
2020-12-03,Brunei,NA,151,3,145,3
2020-12-03,Burma,NA,95018,2028,73748,19242
2020-12-03,Cambodia,NA,335,0,304,31
2020-12-03,China,Anhui,992,6,986,0
2020-12-03,China,Beijing,951,9,938,4
2020-12-03,China,Chongqing,590,6,583,1
2020-12-03,China,Fujian,492,1,450,41
2020-12-03,China,Gansu,182,2,179,1
2020-12-03,China,Guangdong,1997,8,1953,36
2020-12-03,China,Guangxi,263,2,260,1
2020-12-03,China,Guizhou,147,2,145,0
2020-12-03,China,Hainan,171,6,165,0
2020-12-03,China,Hebei,373,6,366,1
2020-12-03,China,Heilongjiang,949,13,936,0
2020-12-03,China,Henan,1292,22,1265,5
2020-12-03,Hong Kong,Hong Kong,6589,111,5423,1055
2020-12-03,China,Hubei,68149,4512,63633,4
2020-12-03,China,Hunan,1020,4,1016,0
2020-12-03,China,Inner Mongolia,333,1,306,26
2020-12-03,China,Jiangsu,680,0,672,8
2020-12-03,China,Jiangxi,935,1,934,0
2020-12-03,China,Jilin,157,2,155,0
2020-12-03,China,Liaoning,289,2,287,0
2020-12-03,Macau,Macau,46,0,46,0
2020-12-03,China,Ningxia,75,0,75,0
2020-12-03,China,Qinghai,18,0,18,0
2020-12-03,China,Shaanxi,501,3,471,27
2020-12-03,China,Shandong,857,7,841,9
2020-12-03,China,Shanghai,1350,7,1285,58
2020-12-03,China,Shanxi,221,0,218,3
2020-12-03,China,Sichuan,808,3,774,31
2020-12-03,China,Tianjin,300,3,291,6
2020-12-03,China,Tibet,1,0,1,0
2020-12-03,China,Xinjiang,980,3,977,0
2020-12-03,China,Yunnan,219,2,210,7
2020-12-03,China,Zhejiang,1294,1,1288,5
2020-12-03,Cyprus,NA,11523,54,2057,9412
2020-12-03,Georgia,NA,147636,1387,124568,21681
2020-12-03,India,Andaman and Nicobar Islands,4729,61,4597,71
2020-12-03,India,Andhra Pradesh,870076,7014,856320,6742
2020-12-03,India,Arunachal Pradesh,16348,54,15525,769
2020-12-03,India,Assam,213336,985,208846,3505
2020-12-03,India,Bihar,236420,1281,229249,5890
2020-12-03,India,Chandigarh,17717,284,16452,981
2020-12-03,India,Chhattisgarh,242418,2941,220177,19300
2020-12-03,India,Dadra and Nagar Haveli and Daman and Diu,3340,2,3324,14
2020-12-03,India,Delhi,582058,9424,543514,29120
2020-12-03,India,Goa,48365,696,46251,1418
2020-12-03,India,Gujarat,214309,4031,195365,14913
2020-12-03,India,Haryana,239239,2520,221203,15516
2020-12-03,India,Himachal Pradesh,42697,695,33914,8088
2020-12-03,India,Jammu and Kashmir,111712,1718,104890,5104
2020-12-03,India,Jharkhand,109771,977,106868,1926
2020-12-03,India,Karnataka,889113,11821,852584,24708
2020-12-03,India,Kerala,620049,2329,556378,61342
2020-12-03,India,Ladakh,8691,119,7713,859
2020-12-03,India,Lakshadweep,0,0,0,0
2020-12-03,India,Madhya Pradesh,210374,3300,193187,13887
2020-12-03,India,Maharashtra,1837358,47472,1703274,86612
2020-12-03,India,Manipur,25536,294,22172,3070
2020-12-03,India,Meghalaya,12005,116,11241,648
2020-12-03,India,Mizoram,3888,6,3647,235
2020-12-03,India,Nagaland,11283,64,10520,699
2020-12-03,India,Odisha,320017,1755,314023,4239
2020-12-03,India,Puducherry,37119,613,36062,444
2020-12-03,India,Punjab,154064,4862,141478,7724
2020-12-03,India,Rajasthan,274486,2370,246572,25544
2020-12-03,India,Sikkim,5100,111,4669,320
2020-12-03,India,Tamil Nadu,786163,11747,763428,10988
2020-12-03,India,Telangana,272123,1467,261830,8826
2020-12-03,India,Tripura,32836,372,31947,517
2020-12-03,India,Unknown,0,0,0,0
2020-12-03,India,Uttar Pradesh,549228,7848,518390,22990
2020-12-03,India,Uttarakhand,76275,1263,70045,4967
2020-12-03,India,West Bengal,493316,8576,460634,24106
2020-12-03,Indonesia,NA,557877,17355,462553,77969
2020-12-03,Iran,NA,1003494,49348,699315,254831
2020-12-03,Iraq,NA,558767,12361,487863,58543
2020-12-03,Israel,NA,341406,2895,326706,11507
2020-12-03,Japan,Aichi,10735,110,8457,2168
2020-12-03,Japan,Akita,90,1,79,10
2020-12-03,Japan,Aomori,323,6,268,49
2020-12-03,Japan,Chiba,7241,89,6229,923
2020-12-03,Japan,Ehime,332,6,180,146
2020-12-03,Japan,Fukui,321,11,287,23
2020-12-03,Japan,Fukuoka,5928,107,5446,375
2020-12-03,Japan,Fukushima,509,9,450,50
2020-12-03,Japan,Gifu,1161,15,901,245
2020-12-03,Japan,Gunma,1312,20,1018,274
2020-12-03,Japan,Hiroshima,940,6,749,185
2020-12-03,Japan,Hokkaido,9446,211,6588,2647
2020-12-03,Japan,Hyogo,6051,85,4961,1005
2020-12-03,Japan,Ibaraki,1693,24,1267,402
2020-12-03,Japan,Ishikawa,862,51,787,24
2020-12-03,Japan,Iwate,212,4,124,84
2020-12-03,Japan,Kagawa,156,2,124,30
2020-12-03,Japan,Kagoshima,648,15,593,40
2020-12-03,Japan,Kanagawa,13152,204,11404,1544
2020-12-03,Japan,Kochi,180,4,143,33
2020-12-03,Japan,Kumamoto,1059,14,940,105
2020-12-03,Japan,Kyoto,2735,38,2425,272
2020-12-03,Japan,Mie,904,8,690,206
2020-12-03,Japan,Miyagi,1253,9,1075,169
2020-12-03,Japan,Miyazaki,527,1,424,102
2020-12-03,Japan,Nagano,751,6,631,114
2020-12-03,Japan,Nagasaki,273,3,253,17
2020-12-03,Japan,Nara,1218,12,973,233
2020-12-03,Japan,Niigata,352,0,247,105
2020-12-03,Japan,Oita,342,3,217,122
2020-12-03,Japan,Okayama,629,11,363,255
2020-12-03,Japan,Okinawa,4455,71,3913,471
2020-12-03,Japan,Osaka,21405,309,16245,4851
2020-12-03,Japan,Port Quarantine,1566,1,1412,153
2020-12-03,Japan,Saga,327,2,292,33
2020-12-03,Japan,Saitama,8838,145,7252,1441
2020-12-03,Japan,Shiga,805,11,719,75
2020-12-03,Japan,Shimane,152,0,143,9
2020-12-03,Japan,Shizuoka,1832,12,1159,661
2020-12-03,Japan,Tochigi,702,2,550,150
2020-12-03,Japan,Tokushima,184,9,166,9
2020-12-03,Japan,Tokyo,42393,484,37348,4561
2020-12-03,Japan,Tottori,61,0,52,9
2020-12-03,Japan,Toyama,461,26,416,19
2020-12-03,Japan,Unknown,8,0,8,0
2020-12-03,Japan,Wakayama,478,6,382,90
2020-12-03,Japan,Yamagata,152,1,109,42
2020-12-03,Japan,Yamaguchi,403,2,326,75
