ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-07-08,Russia,Orel Oblast,4840,73,3406,1361
2020-07-08,Russia,Orenburg Oblast,4427,23,3256,1148
2020-07-08,Sweden,Ostergotland,3369,224,0,3145
2020-07-08,Italy,P.A. Bolzano,2650,292,2275,83
2020-07-08,Italy,P.A. Trento,4876,405,4434,37
2020-07-08,Spain,Pais Vasco,13884,1562,16160,-3838
2020-07-08,Russia,Penza Oblast,5558,54,4982,522
2020-07-08,Russia,Perm Krai,4155,91,3080,984
2020-07-08,Italy,Piemonte,31459,4107,26212,1140
2020-07-08,Ukraine,Poltava Oblast,326,13,278,35
2020-07-08,Russia,Primorsky Krai,4849,55,3273,1521
2020-07-08,Russia,Pskov Oblast,3109,31,1599,1479
2020-07-08,Italy,Puglia,4536,546,3912,78
2020-07-08,France,Reunion,563,3,472,88
2020-07-08,Germany,Rheinland-Pfalz,7100,236,6668,196
2020-07-08,Ukraine,Rivne Oblast,4304,78,2272,1954
2020-07-08,Russia,Rostov Oblast,10350,149,7383,2818
2020-07-08,Russia,Ryazan Oblast,5507,21,4123,1363
2020-07-08,Germany,Saarland,2808,174,2589,45
2020-07-08,Germany,Sachsen,5465,224,5200,41
2020-07-08,Germany,Sachsen-Anhalt,1900,60,1797,43
2020-07-08,France,Saint Barthelemy,6,0,6,0
2020-07-08,Russia,Saint Petersburg,26389,1484,20552,4353
2020-07-08,France,Saint Pierre and Miquelon,1,0,1,0
2020-07-08,Russia,Sakha (Yakutiya) Republic,4598,34,3730,834
2020-07-08,Russia,Sakhalin Oblast,1103,0,436,667
2020-07-08,Russia,Samara Oblast,5576,59,3276,2241
2020-07-08,Russia,Saratov Oblast,7231,47,3988,3196
2020-07-08,Italy,Sardegna,1371,134,1227,10
2020-07-08,Germany,Schleswig-Holstein,3200,153,3000,47
2020-07-08,United Kingdom,Scotland,18309,2489,0,15820
2020-07-08,Ukraine,Sevastopol*,254,5,197,52
2020-07-08,Italy,Sicilia,3097,283,2687,127
2020-07-08,Netherlands,Sint Maarten,78,15,63,0
2020-07-08,Sweden,Skane,3186,252,0,2934
2020-07-08,Russia,Smolensk Oblast,4904,72,2724,2108
2020-07-08,Sweden,Sormland,2266,246,0,2020
2020-07-08,France,St Martin,43,3,37,3
2020-07-08,Russia,Stavropol Krai,5813,109,3662,2042
2020-07-08,Sweden,Stockholm,21629,2344,0,19285
2020-07-08,Ukraine,Sumy Oblast,323,5,264,54
2020-07-08,Russia,Sverdlovsk Oblast,14792,141,9008,5643
2020-07-08,Russia,Tambov Oblast,5073,19,3418,1636
2020-07-08,Russia,Tatarstan Republic,4858,14,3798,1046
2020-07-08,Ukraine,Ternopil Oblast,2142,31,1327,784
2020-07-08,Germany,Thuringen,3283,182,3070,31
2020-07-08,Russia,Tomsk Oblast,2717,21,1512,1184
2020-07-08,Italy,Toscana,10313,1118,8854,341
2020-07-08,Russia,Tula Oblast,7248,137,6005,1106
2020-07-08,United Kingdom,Turks and Caicos Islands,55,2,11,42
2020-07-08,Russia,Tver Oblast,3941,88,3005,848
2020-07-08,Russia,Tyumen Oblast,3713,18,2251,1444
2020-07-08,Russia,Tyva Republic,5226,25,1973,3228
2020-07-08,Russia,Udmurt Republic,1592,17,1252,323
2020-07-08,Russia,Ulyanovsk Oblast,6628,49,3798,2781
2020-07-08,Italy,Umbria,1447,80,1360,7
2020-07-08,Germany,Unknown,1214,0,0,1214
2020-07-08,Spain,Unknown,0,0,0,0
2020-07-08,United Kingdom,Unknown,0,0,0,0
2020-07-08,Sweden,Uppsala,3408,232,0,3176
2020-07-08,Italy,Valle d'Aosta,1196,146,1045,5
2020-07-08,Sweden,Varmland,991,69,0,922
2020-07-08,Sweden,Vasterbotten,749,31,0,718
2020-07-08,Sweden,Vasternorrland,1515,118,0,1397
2020-07-08,Sweden,Vastmanland,2436,170,0,2266
2020-07-08,Sweden,Vastra Gotaland,16403,781,0,15622
2020-07-08,Italy,Veneto,19348,2034,16928,386
2020-07-08,Ukraine,Vinnytsia Oblast,2002,33,1411,558
2020-07-08,Russia,Vladimir Oblast,4739,81,3380,1278
2020-07-08,Russia,Volgograd Oblast,7058,45,3564,3449
2020-07-08,Russia,Vologda Oblast,1770,17,1409,344
2020-07-08,Ukraine,Volyn Oblast,2825,71,1030,1724
2020-07-08,Russia,Voronezh Oblast,8778,51,5665,3062
2020-07-08,United Kingdom,Wales,15913,1538,0,14375
2020-07-08,Russia,Yamalo-Nenets Autonomous Okrug,7143,47,2757,4339
2020-07-08,Russia,Yaroslavl Oblast,5106,22,4041,1043
2020-07-08,Russia,Zabaykalsky Krai,3480,44,2503,933
2020-07-08,Ukraine,Zakarpattia Oblast,3533,121,1117,2295
2020-07-08,Ukraine,Zaporizhia Oblast,599,18,464,117
2020-07-08,Ukraine,Zhytomyr Oblast,1484,32,1061,391
2020-07-08,Albania,NA,3106,83,1791,1232
2020-07-08,Andorra,NA,855,52,802,1
2020-07-08,Austria,NA,18513,706,16721,1086
2020-07-08,Belarus,NA,64224,443,52854,10927
2020-07-08,Belgium,NA,62123,9776,17138,35209
2020-07-08,Bosnia and Herzegovina,NA,5869,209,2769,2891
2020-07-08,Bulgaria,NA,6342,259,3166,2917
2020-07-08,Croatia,NA,3325,114,2277,934
2020-07-08,Czechia,NA,12814,351,8010,4453
2020-07-08,Denmark,NA,12900,609,12001,290
2020-07-08,Estonia,NA,2003,69,1882,52
2020-07-08,Finland,NA,7265,329,6800,136
2020-07-08,France,NA,196796,29846,72133,94817
2020-07-08,Greece,NA,3622,193,1374,2055
2020-07-08,Holy See,NA,12,0,12,0
2020-07-08,Hungary,NA,4210,589,2885,736
2020-07-08,Iceland,NA,1880,10,1850,20
2020-07-08,Ireland,NA,25542,1738,23364,440
2020-07-08,Latvia,NA,1141,30,1008,103
2020-07-08,Liechtenstein,NA,84,1,81,2
2020-07-08,Lithuania,NA,1854,79,1552,223
2020-07-08,Luxembourg,NA,4650,110,4056,484
2020-07-08,Malta,NA,673,9,654,10
2020-07-08,Moldova,NA,18471,614,11549,6308
2020-07-08,Monaco,NA,108,4,95,9
2020-07-08,Montenegro,NA,960,17,320,623
2020-07-08,Netherlands,NA,50746,6135,0,44611
2020-07-08,North Macedonia,NA,7406,359,3554,3493
2020-07-08,Norway,NA,8950,251,8138,561
2020-07-08,Poland,NA,36689,1542,24878,10269
2020-07-08,Portugal,NA,44859,1631,29714,13514
2020-07-08,Romania,NA,30175,1817,20799,7559
2020-07-08,San Marino,NA,698,42,656,0
2020-07-08,Serbia,NA,17076,341,13562,3173
2020-07-08,Slovakia,NA,1798,28,1473,297
2020-07-08,Slovenia,NA,1763,111,1429,223
2020-07-08,Switzerland,NA,32498,1966,29400,1132
2020-07-09,Italy,Abruzzo,3318,464,2707,147
2020-07-09,Russia,Adygea Republic,2187,14,1626,547
2020-07-09,Russia,Altai Krai,5121,49,3577,1495
2020-07-09,Russia,Altai Republic,962,1,462,499
2020-07-09,Russia,Amur Oblast,1975,22,1049,904
2020-07-09,Spain,Andalusia,13338,1435,10671,1232
2020-07-09,United Kingdom,Anguilla,3,0,3,0
2020-07-09,Spain,Aragon,6637,913,3772,1952
2020-07-09,Russia,Arkhangelsk Oblast,6647,83,3685,2879
2020-07-09,Netherlands,Aruba,105,3,98,4
2020-07-09,Russia,Astrakhan Oblast,3806,35,2515,1256
2020-07-09,Spain,Asturias,2436,334,1063,1039
2020-07-09,Germany,Baden-Wurttemberg,36000,1838,33624,538
2020-07-09,Spain,Baleares,2246,224,1533,489
2020-07-09,Russia,Bashkortostan Republic,5778,19,3759,2000
2020-07-09,Italy,Basilicata,405,27,373,5
2020-07-09,Germany,Bayern,49023,2609,45600,814
2020-07-09,Russia,Belgorod Oblast,4998,42,4355,601
2020-07-09,Germany,Berlin,8585,216,7896,473
2020-07-09,United Kingdom,Bermuda,149,9,137,3
2020-07-09,Sweden,Blekinge,468,14,0,454
2020-07-09,Netherlands,"Bonaire, Sint Eustatius and Saba",7,0,7,0
2020-07-09,Germany,Brandenburg,3504,172,3300,32
2020-07-09,Germany,Bremen,1691,54,1600,37
2020-07-09,United Kingdom,British Virgin Islands,8,1,7,0
2020-07-09,Russia,Bryansk Oblast,6643,35,4886,1722
2020-07-09,Russia,Buryatia Republic,3257,24,2371,862
2020-07-09,Spain,C. Valenciana,11718,1432,9970,316
2020-07-09,Italy,Calabria,1185,97,1060,28
2020-07-09,Italy,Campania,4755,432,4091,232
2020-07-09,Spain,Canarias,2451,162,1537,752
2020-07-09,Spain,Cantabria,2369,216,2287,-134
2020-07-09,Spain,Castilla - La Mancha,18330,3029,6392,8909
2020-07-09,Spain,Castilla y Leon,19782,2791,8716,8275
2020-07-09,Spain,Catalonia,63307,5675,26203,31429
2020-07-09,United Kingdom,Cayman Islands,201,1,197,3
2020-07-09,Spain,Ceuta,163,4,163,-4
2020-07-09,United Kingdom,Channel Islands,577,47,512,18
2020-07-09,Russia,Chechen Republic,1809,26,1237,546
2020-07-09,Russia,Chelyabinsk Oblast,8391,88,4652,3651
2020-07-09,Ukraine,Cherkasy Oblast,707,28,552,127
2020-07-09,Ukraine,Chernihiv Oblast,585,13,224,348
2020-07-09,Ukraine,Chernivtsi Oblast,5074,193,2473,2408
2020-07-09,Russia,Chukotka Autonomous Okrug,143,1,137,5
2020-07-09,Russia,Chuvashia Republic,5657,43,3107,2507
2020-07-09,Ukraine,Crimea Republic*,804,12,624,168
2020-07-09,Netherlands,Curacao,25,1,24,0
2020-07-09,Russia,Dagestan Republic,8327,404,6468,1455
2020-07-09,Sweden,Dalarna,1835,159,0,1676
2020-07-09,Ukraine,Dnipropetrovsk Oblast,1130,23,1002,105
2020-07-09,Ukraine,Donetsk Oblast,749,10,233,506
2020-07-09,Italy,Emilia-Romagna,28769,4269,23434,1066
2020-07-09,United Kingdom,England,247609,40018,0,207591
2020-07-09,Spain,Extremadura,3082,519,2652,-89
2020-07-09,United Kingdom,Falkland Islands (Malvinas),13,0,13,0
2020-07-09,Denmark,Faroe Islands,188,0,188,0
2020-07-09,France,French Guiana,5558,22,2555,2981
2020-07-09,France,French Polynesia,62,0,60,2
2020-07-09,Italy,Friuli Venezia Giulia,3332,345,2912,75
2020-07-09,Spain,Galicia,9403,619,9204,-420
2020-07-09,Sweden,Gavleborg,2791,140,0,2651
2020-07-09,United Kingdom,Gibraltar,180,0,176,4
2020-07-09,Sweden,Gotland,177,6,0,171
2020-07-09,Denmark,Greenland,13,0,13,0
2020-07-09,France,Guadeloupe,184,14,157,13
2020-07-09,Sweden,Halland,1627,75,0,1552
2020-07-09,Germany,Hamburg,5230,261,4900,69
2020-07-09,Germany,Hessen,11062,514,10200,348
2020-07-09,Russia,Ingushetia Republic,3228,71,2512,645
2020-07-09,Russia,Irkutsk Oblast,9468,86,4083,5299
2020-07-09,United Kingdom,Isle of Man,336,24,312,0
2020-07-09,Ukraine,Ivano-Frankivsk Oblast,2857,106,1213,1538
2020-07-09,Russia,Ivanovo Oblast,5304,53,3331,1920
2020-07-09,Sweden,Jamtland Harjedalen,1071,54,0,1017
2020-07-09,Russia,Jewish Autonomous Okrug,457,6,372,79
2020-07-09,Sweden,Jonkoping,4396,176,0,4220
2020-07-09,Russia,Kabardino-Balkarian Republic,5433,60,4429,944
2020-07-09,Russia,Kaliningrad Oblast,2578,41,1768,769
2020-07-09,Sweden,Kalmar,724,58,0,666
2020-07-09,Russia,Kalmykia Republic,2028,26,1208,794
2020-07-09,Russia,Kaluga Oblast,6458,49,4360,2049
2020-07-09,Russia,Kamchatka Krai,2602,29,1551,1022
2020-07-09,Russia,Karachay-Cherkess Republic,3957,15,2210,1732
2020-07-09,Russia,Karelia Republic,1623,3,779,841
2020-07-09,Russia,Kemerovo Oblast,2203,11,1027,1165
2020-07-09,Russia,Khabarovsk Krai,5014,35,2513,2466
2020-07-09,Russia,Khakassia Republic,2187,19,1634,534
2020-07-09,Russia,Khanty-Mansi Autonomous Okrug,11406,81,6156,5169
2020-07-09,Ukraine,Kharkiv Oblast,2521,101,1280,1140
2020-07-09,Ukraine,Kherson Oblast,201,3,184,14
2020-07-09,Ukraine,Khmelnytskyi Oblast,865,20,616,229
2020-07-09,Ukraine,Kiev,5872,122,1962,3788
2020-07-09,Ukraine,Kiev Oblast,2895,55,1650,1190
2020-07-09,Russia,Kirov Oblast,3614,42,3172,400
2020-07-09,Ukraine,Kirovohrad Oblast,669,32,574,63
2020-07-09,Russia,Komi Republic,4028,35,2124,1869
2020-07-09,Russia,Kostroma Oblast,1778,22,1151,605
2020-07-09,Russia,Krasnodar Krai,6523,83,5512,928
2020-07-09,Russia,Krasnoyarsk Krai,10106,195,6050,3861
2020-07-09,Sweden,Kronoberg,1079,100,0,979
2020-07-09,Russia,Kurgan Oblast,1180,2,611,567
2020-07-09,Russia,Kursk Oblast,5514,43,3683,1788
2020-07-09,Spain,La Rioja,4079,366,3107,606
2020-07-09,Italy,Lazio,8252,843,6520,889
2020-07-09,Russia,Leningrad Oblast,4892,36,4226,630
2020-07-09,Italy,Liguria,10010,1558,8174,278
2020-07-09,Russia,Lipetsk Oblast,4093,19,2772,1302
2020-07-09,Italy,Lombardia,94770,16730,69683,8357
2020-07-09,Ukraine,Luhansk Oblast,90,0,70,20
2020-07-09,Ukraine,Lviv Oblast,6681,174,990,5517
2020-07-09,Spain,Madrid,72469,8442,40736,23291
2020-07-09,Russia,Magadan Oblast,978,4,556,418
2020-07-09,Italy,Marche,6798,987,5638,173
2020-07-09,Russia,Mari El Republic,3213,24,2876,313
2020-07-09,France,Martinique,249,14,98,137
2020-07-09,France,Mayotte,2702,37,2480,185
2020-07-09,Germany,Mecklenburg-Vorpommern,805,20,777,8
2020-07-09,Spain,Melilla,126,2,125,NA
2020-07-09,Italy,Molise,445,23,407,15
2020-07-09,United Kingdom,Montserrat,11,1,10,0
2020-07-09,Russia,Mordovia Republic,3717,28,2605,1084
2020-07-09,Russia,Moscow,227363,4059,162086,61218
2020-07-09,Russia,Moscow Oblast,59908,979,39922,19007
2020-07-09,Spain,Murcia,1721,148,2180,-607
2020-07-09,Russia,Murmansk Oblast,6512,23,3831,2658
2020-07-09,Ukraine,Mykolaiv Oblast,465,11,346,108
2020-07-09,Spain,Navarra,5496,528,3905,1063
2020-07-09,Russia,Nenets Autonomous Okrug,178,0,43,135
2020-07-09,France,New Caledonia,21,0,21,0
2020-07-09,Germany,Niedersachsen,13754,643,12800,311
2020-07-09,Russia,Nizhny Novgorod Oblast,19465,279,13379,5807
2020-07-09,Germany,Nordrhein-Westfalen,44492,1698,40700,2094
2020-07-09,Sweden,Norrbotten,1452,70,0,1382
2020-07-09,Russia,North Ossetia - Alania Republic,4193,67,3618,508
2020-07-09,United Kingdom,Northern Ireland,4894,554,0,4340
2020-07-09,Russia,Novgorod Oblast,3256,32,1188,2036
2020-07-09,Russia,Novosibirsk Oblast,6932,128,4677,2127
2020-07-09,Ukraine,Odessa Oblast,2052,26,863,1163
2020-07-09,Russia,Omsk Oblast,4374,38,2512,1824
2020-07-09,Sweden,Orebro,2461,166,0,2295
2020-07-09,Russia,Orel Oblast,4883,75,3476,1332
2020-07-09,Russia,Orenburg Oblast,4515,25,3343,1147
2020-07-09,Sweden,Ostergotland,3383,224,0,3159
2020-07-09,Italy,P.A. Bolzano,2653,292,2277,84
2020-07-09,Italy,P.A. Trento,4876,405,4438,33
2020-07-09,Spain,Pais Vasco,13903,1562,16160,-3819
2020-07-09,Russia,Penza Oblast,5628,56,5061,511
2020-07-09,Russia,Perm Krai,4225,91,3199,935
2020-07-09,Italy,Piemonte,31475,4108,26243,1124
2020-07-09,Ukraine,Poltava Oblast,327,13,281,33
2020-07-09,Russia,Primorsky Krai,4904,56,3412,1436
2020-07-09,Russia,Pskov Oblast,3137,33,1661,1443
2020-07-09,Italy,Puglia,4536,546,3916,74
2020-07-09,France,Reunion,566,3,472,91
2020-07-09,Germany,Rheinland-Pfalz,7112,236,6670,206
2020-07-09,Ukraine,Rivne Oblast,4380,79,2363,1938
2020-07-09,Russia,Rostov Oblast,10441,152,7610,2679
2020-07-09,Russia,Ryazan Oblast,5547,21,4218,1308
2020-07-09,Germany,Saarland,2809,174,2589,46
2020-07-09,Germany,Sachsen,5466,225,5205,36
2020-07-09,Germany,Sachsen-Anhalt,1907,61,1797,49
2020-07-09,France,Saint Barthelemy,6,0,6,0
2020-07-09,Russia,Saint Petersburg,26681,1520,20734,4427
2020-07-09,France,Saint Pierre and Miquelon,1,0,1,0
2020-07-09,Russia,Sakha (Yakutiya) Republic,4656,34,3883,739
2020-07-09,Russia,Sakhalin Oblast,1172,0,451,721
2020-07-09,Russia,Samara Oblast,5644,59,3406,2179
2020-07-09,Russia,Saratov Oblast,7325,47,4044,3234
2020-07-09,Italy,Sardegna,1371,134,1227,10
2020-07-09,Germany,Schleswig-Holstein,3202,154,3000,48
2020-07-09,United Kingdom,Scotland,15851,2490,0,13361
2020-07-09,Ukraine,Sevastopol*,257,5,198,54
2020-07-09,Italy,Sicilia,3098,283,2687,128
2020-07-09,Netherlands,Sint Maarten,78,15,63,0
2020-07-09,Sweden,Skane,3210,252,0,2958
2020-07-09,Russia,Smolensk Oblast,4944,74,2801,2069
2020-07-09,Sweden,Sormland,2282,246,0,2036
2020-07-09,France,St Martin,43,3,37,3
2020-07-09,Russia,Stavropol Krai,5892,112,3671,2109
2020-07-09,Sweden,Stockholm,21705,2353,0,19352
2020-07-09,Ukraine,Sumy Oblast,328,5,271,52
2020-07-09,Russia,Sverdlovsk Oblast,15068,144,9243,5681
2020-07-09,Russia,Tambov Oblast,5114,19,3545,1550
2020-07-09,Russia,Tatarstan Republic,4893,15,3808,1070
2020-07-09,Ukraine,Ternopil Oblast,2153,31,1343,779
2020-07-09,Germany,Thuringen,3286,182,3070,34
2020-07-09,Russia,Tomsk Oblast,2771,21,1571,1179
2020-07-09,Italy,Toscana,10314,1120,8857,337
2020-07-09,Russia,Tula Oblast,7312,141,6042,1129
2020-07-09,United Kingdom,Turks and Caicos Islands,55,2,11,42
2020-07-09,Russia,Tver Oblast,3971,91,3136,744
2020-07-09,Russia,Tyumen Oblast,3785,18,2319,1448
2020-07-09,Russia,Tyva Republic,5280,25,2007,3248
2020-07-09,Russia,Udmurt Republic,1623,19,1300,304
2020-07-09,Russia,Ulyanovsk Oblast,6733,52,3965,2716
2020-07-09,Italy,Umbria,1447,80,1360,7
2020-07-09,Germany,Unknown,1073,0,0,1073
2020-07-09,Spain,Unknown,0,0,0,0
2020-07-09,United Kingdom,Unknown,3338,0,0,3338
2020-07-09,Sweden,Uppsala,3424,234,0,3190
2020-07-09,Italy,Valle d'Aosta,1196,146,1045,5
2020-07-09,Sweden,Varmland,995,70,0,925
2020-07-09,Sweden,Vasterbotten,751,31,0,720
2020-07-09,Sweden,Vasternorrland,1537,119,0,1418
2020-07-09,Sweden,Vastmanland,2458,172,0,2286
2020-07-09,Sweden,Vastra Gotaland,16507,781,0,15726
2020-07-09,Italy,Veneto,19358,2037,16929,392
2020-07-09,Ukraine,Vinnytsia Oblast,2021,34,1443,544
2020-07-09,Russia,Vladimir Oblast,4785,84,3526,1175
2020-07-09,Russia,Volgograd Oblast,7146,45,3731,3370
2020-07-09,Russia,Vologda Oblast,1790,17,1427,346
2020-07-09,Ukraine,Volyn Oblast,2875,71,1178,1626
2020-07-09,Russia,Voronezh Oblast,8909,54,5916,2939
2020-07-09,United Kingdom,Wales,15929,1540,0,14389
2020-07-09,Russia,Yamalo-Nenets Autonomous Okrug,7339,51,2840,4448
2020-07-09,Russia,Yaroslavl Oblast,5147,22,4140,985
2020-07-09,Russia,Zabaykalsky Krai,3516,44,2595,877
2020-07-09,Ukraine,Zakarpattia Oblast,3622,126,1117,2379
2020-07-09,Ukraine,Zaporizhia Oblast,605,19,478,108
2020-07-09,Ukraine,Zhytomyr Oblast,1500,32,1078,390
2020-07-09,Albania,NA,3188,83,1832,1273
2020-07-09,Andorra,NA,855,52,802,1
2020-07-09,Austria,NA,18615,706,16758,1151
2020-07-09,Belarus,NA,64411,449,53609,10353
2020-07-09,Belgium,NA,62210,9778,17159,35273
2020-07-09,Bosnia and Herzegovina,NA,6086,214,2815,3057
2020-07-09,Bulgaria,NA,6672,262,3229,3181
2020-07-09,Croatia,NA,3416,115,2323,978
2020-07-09,Czechia,NA,12919,352,8128,4439
2020-07-09,Denmark,NA,12916,609,12045,262
2020-07-09,Estonia,NA,2011,69,1889,53
2020-07-09,Finland,NA,7273,329,6800,144
2020-07-09,France,NA,197964,29889,72408,95667
2020-07-09,Greece,NA,3672,193,1374,2105
2020-07-09,Holy See,NA,12,0,12,0
2020-07-09,Hungary,NA,4220,591,2887,742
2020-07-09,Iceland,NA,1882,10,1854,18
2020-07-09,Ireland,NA,25565,1743,23364,458
2020-07-09,Latvia,NA,1154,30,1019,105
2020-07-09,Liechtenstein,NA,84,1,81,2
2020-07-09,Lithuania,NA,1857,79,1564,214
2020-07-09,Luxembourg,NA,4719,110,4056,553
2020-07-09,Malta,NA,674,9,656,9
2020-07-09,Moldova,NA,18666,624,11936,6106
2020-07-09,Monaco,NA,108,4,96,8
2020-07-09,Montenegro,NA,1019,19,320,680
2020-07-09,Netherlands,NA,50798,6137,0,44661
2020-07-09,North Macedonia,NA,7572,362,3624,3586
2020-07-09,Norway,NA,8965,252,8138,575
2020-07-09,Poland,NA,36951,1551,25477,9923
2020-07-09,Portugal,NA,45277,1644,30049,13584
2020-07-09,Romania,NA,30789,1834,20969,7986
2020-07-09,San Marino,NA,699,42,656,1
2020-07-09,Serbia,NA,17342,352,13651,3339
2020-07-09,Slovakia,NA,1851,28,1477,346
2020-07-09,Slovenia,NA,1776,111,1429,236
2020-07-09,Switzerland,NA,32586,1966,29400,1220
2020-07-10,Italy,Abruzzo,3321,464,2709,148
2020-07-10,Russia,Adygea Republic,2205,14,1671,520
2020-07-10,Russia,Altai Krai,5361,49,3691,1621
2020-07-10,Russia,Altai Republic,993,1,496,496
2020-07-10,Russia,Amur Oblast,2019,23,1091,905
2020-07-10,Spain,Andalusia,13386,1435,10671,1280
2020-07-10,United Kingdom,Anguilla,3,0,3,0
2020-07-10,Spain,Aragon,6632,915,3772,1945
2020-07-10,Russia,Arkhangelsk Oblast,6759,86,3800,2873
2020-07-10,Netherlands,Aruba,105,3,98,4
2020-07-10,Russia,Astrakhan Oblast,3842,35,2559,1248
2020-07-10,Spain,Asturias,2437,334,1063,1040
2020-07-10,Germany,Baden-Wurttemberg,36051,1838,33643,570
2020-07-10,Spain,Baleares,2249,224,1533,492
2020-07-10,Russia,Bashkortostan Republic,5826,19,3919,1888
2020-07-10,Italy,Basilicata,405,27,373,5
2020-07-10,Germany,Bayern,49097,2610,45600,887
2020-07-10,Russia,Belgorod Oblast,5038,42,4436,560
2020-07-10,Germany,Berlin,8616,216,7938,462
2020-07-10,United Kingdom,Bermuda,150,9,137,4
2020-07-10,Sweden,Blekinge,470,14,0,456
2020-07-10,Netherlands,"Bonaire, Sint Eustatius and Saba",7,0,7,0
2020-07-10,Germany,Brandenburg,3475,173,3300,2
2020-07-10,Germany,Bremen,1692,55,1604,33
2020-07-10,United Kingdom,British Virgin Islands,8,1,7,0
2020-07-10,Russia,Bryansk Oblast,6679,35,4965,1679
2020-07-10,Russia,Buryatia Republic,3298,24,2425,849
2020-07-10,Spain,C. Valenciana,11740,1432,9970,338
2020-07-10,Italy,Calabria,1186,97,1062,27
2020-07-10,Italy,Campania,4762,432,4093,237
2020-07-10,Spain,Canarias,2450,162,1537,751
2020-07-10,Spain,Cantabria,2369,216,2287,-134
2020-07-10,Spain,Castilla - La Mancha,18343,3029,6392,8922
2020-07-10,Spain,Castilla y Leon,19787,2792,8716,8279
2020-07-10,Spain,Catalonia,63888,5675,26203,32010
2020-07-10,United Kingdom,Cayman Islands,201,1,197,3
2020-07-10,Spain,Ceuta,163,4,163,-4
2020-07-10,United Kingdom,Channel Islands,577,47,512,18
2020-07-10,Russia,Chechen Republic,1814,26,1238,550
2020-07-10,Russia,Chelyabinsk Oblast,8520,88,4747,3685
2020-07-10,Ukraine,Cherkasy Oblast,725,28,578,119
2020-07-10,Ukraine,Chernihiv Oblast,592,14,261,317
2020-07-10,Ukraine,Chernivtsi Oblast,5096,194,2582,2320
2020-07-10,Russia,Chukotka Autonomous Okrug,144,1,137,6
2020-07-10,Russia,Chuvashia Republic,5718,43,3132,2543
2020-07-10,Ukraine,Crimea Republic*,815,12,636,167
2020-07-10,Netherlands,Curacao,25,1,24,0
2020-07-10,Russia,Dagestan Republic,8374,407,6571,1396
2020-07-10,Sweden,Dalarna,1848,160,0,1688
2020-07-10,Ukraine,Dnipropetrovsk Oblast,1137,23,1015,99
2020-07-10,Ukraine,Donetsk Oblast,751,10,235,506
2020-07-10,Italy,Emilia-Romagna,28822,4269,23440,1113
2020-07-10,United Kingdom,England,248089,40066,0,208023
2020-07-10,Spain,Extremadura,3106,519,2652,-65
2020-07-10,United Kingdom,Falkland Islands (Malvinas),13,0,13,0
2020-07-10,Denmark,Faroe Islands,188,0,188,0
2020-07-10,France,French Guiana,5704,23,2785,2896
2020-07-10,France,French Polynesia,62,0,60,2
2020-07-10,Italy,Friuli Venezia Giulia,3333,345,2910,78
2020-07-10,Spain,Galicia,9431,619,9204,-392
2020-07-10,Sweden,Gavleborg,2815,140,0,2675
2020-07-10,United Kingdom,Gibraltar,180,0,176,4
2020-07-10,Sweden,Gotland,181,6,0,175
2020-07-10,Denmark,Greenland,13,0,13,0
2020-07-10,France,Guadeloupe,190,14,157,19
2020-07-10,Sweden,Halland,1639,75,0,1564
2020-07-10,Germany,Hamburg,5228,261,4900,67
2020-07-10,Germany,Hessen,11104,514,10200,390
2020-07-10,Russia,Ingushetia Republic,3253,71,2515,667
2020-07-10,Russia,Irkutsk Oblast,9679,87,4196,5396
2020-07-10,United Kingdom,Isle of Man,336,24,312,0
2020-07-10,Ukraine,Ivano-Frankivsk Oblast,2915,107,1228,1580
2020-07-10,Russia,Ivanovo Oblast,5371,55,3350,1966
2020-07-10,Sweden,Jamtland Harjedalen,1080,54,0,1026
2020-07-10,Russia,Jewish Autonomous Okrug,462,6,376,80
2020-07-10,Sweden,Jonkoping,4422,176,0,4246
2020-07-10,Russia,Kabardino-Balkarian Republic,5477,60,4584,833
2020-07-10,Russia,Kaliningrad Oblast,2591,41,1785,765
2020-07-10,Sweden,Kalmar,727,58,0,669
2020-07-10,Russia,Kalmykia Republic,2073,27,1225,821
2020-07-10,Russia,Kaluga Oblast,6509,50,4495,1964
2020-07-10,Russia,Kamchatka Krai,2640,29,1619,992
2020-07-10,Russia,Karachay-Cherkess Republic,3988,15,2263,1710
2020-07-10,Russia,Karelia Republic,1656,3,793,860
2020-07-10,Russia,Kemerovo Oblast,2280,11,1066,1203
2020-07-10,Russia,Khabarovsk Krai,5114,36,2562,2516
2020-07-10,Russia,Khakassia Republic,2236,19,1678,539
2020-07-10,Russia,Khanty-Mansi Autonomous Okrug,11669,85,6398,5186
2020-07-10,Ukraine,Kharkiv Oblast,2577,102,1321,1154
2020-07-10,Ukraine,Kherson Oblast,203,3,184,16
2020-07-10,Ukraine,Khmelnytskyi Oblast,881,20,638,223
2020-07-10,Ukraine,Kiev,5990,122,2033,3835
2020-07-10,Ukraine,Kiev Oblast,2940,55,1720,1165
2020-07-10,Russia,Kirov Oblast,3669,42,3234,393
2020-07-10,Ukraine,Kirovohrad Oblast,670,33,582,55
2020-07-10,Russia,Komi Republic,4107,35,2228,1844
2020-07-10,Russia,Kostroma Oblast,1814,22,1176,616
2020-07-10,Russia,Krasnodar Krai,6589,83,5574,932
2020-07-10,Russia,Krasnoyarsk Krai,10235,212,6315,3708
